trip_id,start_time,completed_time,distance_meters,start_latitude,start_longitude,end_latitude,end_longitude,year,month,day,hour,tripDuration(minutes)
26871995,2018-12-04 08:40:38+00:00,2018-12-04 08:42:39+00:00,453,38.25,-85.76,38.25,-85.76,2018,December,Tuesday,8,2.0
29670993,2018-12-19 06:53:28+00:00,2018-12-19 07:03:42+00:00,2599,38.26,-85.76,38.24,-85.78,2018,December,Wednesday,6,10.0
31081258,2018-12-27 13:01:28+00:00,2018-12-27 13:08:28+00:00,1360,38.24,-85.76,38.25,-85.76,2018,December,Thursday,13,7.0
31086208,2018-12-27 13:27:41+00:00,2018-12-27 13:30:35+00:00,114,38.21,-85.76,38.21,-85.76,2018,December,Thursday,13,3.0
31907552,2018-12-31 19:54:23+00:00,2018-12-31 20:54:43+00:00,576,38.22,-85.76,38.22,-85.76,2018,December,Monday,19,60.0
26810484,2018-12-03 21:58:28+00:00,2018-12-03 22:02:50+00:00,1377,38.26,-85.76,38.25,-85.76,2018,December,Monday,21,4.0
29671020,2018-12-19 06:53:39+00:00,2018-12-19 07:03:22+00:00,2502,38.26,-85.76,38.24,-85.78,2018,December,Wednesday,6,10.0
31899807,2018-12-31 19:01:42+00:00,2018-12-31 19:09:26+00:00,1940,38.22,-85.75,38.22,-85.75,2018,December,Monday,19,8.0
30266681,2018-12-22 11:02:43+00:00,2018-12-22 11:31:04+00:00,4142,38.22,-85.75,38.22,-85.75,2018,December,Saturday,11,28.0
31089644,2018-12-27 13:45:41+00:00,2018-12-27 13:55:02+00:00,578,38.26,-85.75,38.25,-85.75,2018,December,Thursday,13,9.0
31496876,2018-12-29 15:48:14+00:00,2018-12-29 16:06:15+00:00,2092,38.25,-85.76,38.26,-85.76,2018,December,Saturday,15,18.0
31905928,2018-12-31 19:43:37+00:00,2018-12-31 19:45:36+00:00,262,38.22,-85.76,38.22,-85.76,2018,December,Monday,19,2.0
26868718,2018-12-04 08:22:55+00:00,2018-12-04 08:30:20+00:00,1072,38.22,-85.76,38.21,-85.76,2018,December,Tuesday,8,7.0
29673164,2018-12-19 07:09:47+00:00,2018-12-19 07:12:38+00:00,1145,38.26,-85.76,38.25,-85.76,2018,December,Wednesday,7,3.0
30484872,2018-12-23 14:25:45+00:00,2018-12-23 14:30:03+00:00,1144,38.24,-85.72,38.23,-85.71,2018,December,Sunday,14,4.0
30717417,2018-12-25 06:22:40+00:00,2018-12-25 06:27:36+00:00,1262,38.23,-85.76,38.23,-85.74,2018,December,Tuesday,6,5.0
31887794,2018-12-31 17:38:37+00:00,2018-12-31 19:24:36+00:00,1456,38.24,-85.71,38.24,-85.71,2018,December,Monday,17,106.0
26867430,2018-12-04 08:15:31+00:00,2018-12-04 08:17:16+00:00,1,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,8,2.0
31505007,2018-12-29 16:28:25+00:00,2018-12-29 16:42:05+00:00,1408,38.26,-85.76,38.26,-85.76,2018,December,Saturday,16,14.0
28981598,2018-12-15 14:46:42+00:00,2018-12-15 14:49:38+00:00,149,38.24,-85.73,38.24,-85.72,2018,December,Saturday,14,3.0
28974573,2018-12-15 14:19:15+00:00,2018-12-15 14:21:04+00:00,197,38.26,-85.76,38.26,-85.75,2018,December,Saturday,14,2.0
30712313,2018-12-25 05:20:02+00:00,2018-12-25 05:28:17+00:00,1033,38.23,-85.76,38.23,-85.74,2018,December,Tuesday,5,8.0
31076269,2018-12-27 12:34:12+00:00,2018-12-27 13:11:02+00:00,5200,38.24,-85.72,38.25,-85.76,2018,December,Thursday,12,37.0
28574398,2018-12-13 14:08:08+00:00,2018-12-13 14:15:36+00:00,922,38.26,-85.74,38.26,-85.75,2018,December,Thursday,14,7.0
30481178,2018-12-23 14:04:29+00:00,2018-12-23 14:11:57+00:00,1077,38.24,-85.72,38.24,-85.72,2018,December,Sunday,14,7.0
26880482,2018-12-04 09:24:18+00:00,2018-12-04 09:28:10+00:00,1150,38.22,-85.76,38.21,-85.76,2018,December,Tuesday,9,4.0
28569356,2018-12-13 13:38:55+00:00,2018-12-13 14:05:42+00:00,3558,38.25,-85.74,38.26,-85.74,2018,December,Thursday,13,27.0
28592832,2018-12-13 15:54:14+00:00,2018-12-13 15:58:21+00:00,1155,38.25,-85.74,38.26,-85.75,2018,December,Thursday,15,4.0
26808165,2018-12-03 21:24:14+00:00,2018-12-03 21:26:43+00:00,209,38.23,-85.76,38.23,-85.76,2018,December,Monday,21,2.0
31908126,2018-12-31 19:57:31+00:00,2018-12-31 20:08:49+00:00,2182,38.22,-85.75,38.23,-85.74,2018,December,Monday,19,11.0
26882965,2018-12-04 09:37:40+00:00,2018-12-04 09:42:16+00:00,717,38.22,-85.76,38.23,-85.76,2018,December,Tuesday,9,5.0
27701481,2018-12-08 15:50:09+00:00,2018-12-08 16:04:47+00:00,1362,38.26,-85.75,38.26,-85.76,2018,December,Saturday,15,15.0
28963102,2018-12-15 13:32:36+00:00,2018-12-15 14:10:37+00:00,1519,38.24,-85.73,38.24,-85.73,2018,December,Saturday,13,38.0
28969303,2018-12-15 13:58:22+00:00,2018-12-15 14:03:09+00:00,768,38.26,-85.76,38.26,-85.75,2018,December,Saturday,13,5.0
30484117,2018-12-23 14:21:23+00:00,2018-12-23 14:29:58+00:00,1677,38.24,-85.72,38.23,-85.71,2018,December,Sunday,14,9.0
30481035,2018-12-23 14:03:38+00:00,2018-12-23 14:08:56+00:00,1207,38.21,-85.76,38.2,-85.76,2018,December,Sunday,14,5.0
31903506,2018-12-31 19:26:49+00:00,2018-12-31 19:32:49+00:00,475,38.22,-85.76,38.22,-85.76,2018,December,Monday,19,6.0
31740279,2018-12-30 22:17:56+00:00,2018-12-30 22:41:01+00:00,3314,38.22,-85.76,38.22,-85.76,2018,December,Sunday,22,23.0
28971499,2018-12-15 14:07:33+00:00,2018-12-15 14:14:34+00:00,646,38.23,-85.76,38.23,-85.76,2018,December,Saturday,14,7.0
30668461,2018-12-24 17:43:06+00:00,2018-12-24 17:58:48+00:00,5131,38.23,-85.71,38.24,-85.72,2018,December,Monday,17,16.0
31742736,2018-12-30 22:56:45+00:00,2018-12-30 23:02:00+00:00,514,38.23,-85.76,38.23,-85.76,2018,December,Sunday,22,5.0
26807053,2018-12-03 21:10:42+00:00,2018-12-03 21:15:35+00:00,722,38.22,-85.76,38.23,-85.76,2018,December,Monday,21,5.0
26439912,2018-12-01 20:02:02+00:00,2018-12-01 21:30:14+00:00,10042,38.26,-85.76,38.26,-85.76,2018,December,Saturday,20,88.0
26445091,2018-12-01 20:40:13+00:00,2018-12-01 21:16:12+00:00,2172,38.26,-85.76,38.25,-85.76,2018,December,Saturday,20,36.0
26444873,2018-12-01 20:38:32+00:00,2018-12-01 21:16:57+00:00,2080,38.26,-85.76,38.25,-85.76,2018,December,Saturday,20,38.0
26444897,2018-12-01 20:38:41+00:00,2018-12-01 21:16:57+00:00,2142,38.26,-85.76,38.25,-85.76,2018,December,Saturday,20,38.0
26441186,2018-12-01 20:11:25+00:00,2018-12-01 21:34:46+00:00,2350,38.26,-85.76,38.26,-85.76,2018,December,Saturday,20,83.0
26452150,2018-12-01 21:39:30+00:00,2018-12-01 21:43:02+00:00,207,38.22,-85.77,38.22,-85.77,2018,December,Saturday,21,4.0
26398545,2018-12-01 16:14:17+00:00,2018-12-01 16:24:21+00:00,1157,38.25,-85.75,38.25,-85.75,2018,December,Saturday,16,10.0
30149957,2018-12-21 17:47:36+00:00,2018-12-21 17:52:34+00:00,759,38.26,-85.76,38.26,-85.75,2018,December,Friday,17,5.0
31460891,2018-12-29 13:00:35+00:00,2018-12-29 13:04:25+00:00,330,38.26,-85.75,38.26,-85.75,2018,December,Saturday,13,4.0
30920184,2018-12-26 13:19:39+00:00,2018-12-26 13:23:01+00:00,968,38.25,-85.76,38.24,-85.76,2018,December,Wednesday,13,3.0
26761456,2018-12-03 15:04:46+00:00,2018-12-03 15:06:24+00:00,128,38.2,-85.76,38.2,-85.76,2018,December,Monday,15,2.0
29100967,2018-12-16 05:18:07+00:00,2018-12-16 05:21:55+00:00,998,38.25,-85.75,38.26,-85.76,2018,December,Sunday,5,4.0
29385536,2018-12-17 14:37:39+00:00,2018-12-17 14:44:33+00:00,691,38.26,-85.76,38.25,-85.76,2018,December,Monday,14,7.0
31468330,2018-12-29 13:34:43+00:00,2018-12-29 13:37:25+00:00,274,38.22,-85.76,38.22,-85.76,2018,December,Saturday,13,3.0
26771977,2018-12-03 16:09:03+00:00,2018-12-03 16:14:01+00:00,829,38.22,-85.76,38.21,-85.76,2018,December,Monday,16,5.0
27867694,2018-12-09 14:15:30+00:00,2018-12-09 14:21:30+00:00,1656,38.23,-85.77,38.23,-85.75,2018,December,Sunday,14,6.0
28160918,2018-12-11 09:38:31+00:00,2018-12-11 09:46:10+00:00,1247,38.22,-85.76,38.23,-85.77,2018,December,Tuesday,9,8.0
28563394,2018-12-13 13:04:16+00:00,2018-12-13 13:38:20+00:00,4553,38.26,-85.74,38.25,-85.74,2018,December,Thursday,13,34.0
29384154,2018-12-17 14:30:06+00:00,2018-12-17 14:33:40+00:00,1057,38.21,-85.75,38.22,-85.76,2018,December,Monday,14,4.0
29383413,2018-12-17 14:26:13+00:00,2018-12-17 14:45:49+00:00,1068,38.26,-85.76,38.26,-85.76,2018,December,Monday,14,20.0
29387672,2018-12-17 14:48:32+00:00,2018-12-17 14:56:51+00:00,591,38.21,-85.75,38.21,-85.76,2018,December,Monday,14,8.0
30244626,2018-12-22 08:41:00+00:00,2018-12-22 09:10:13+00:00,4284,38.24,-85.72,38.24,-85.73,2018,December,Saturday,8,29.0
31467042,2018-12-29 13:28:40+00:00,2018-12-29 13:38:23+00:00,931,38.26,-85.75,38.25,-85.75,2018,December,Saturday,13,10.0
31462283,2018-12-29 13:07:10+00:00,2018-12-29 13:28:54+00:00,4318,38.26,-85.75,38.22,-85.76,2018,December,Saturday,13,22.0
30914668,2018-12-26 12:44:02+00:00,2018-12-26 13:49:49+00:00,7574,38.26,-85.76,38.26,-85.76,2018,December,Wednesday,12,66.0
30914310,2018-12-26 12:41:28+00:00,2018-12-26 13:49:51+00:00,6876,38.26,-85.76,38.26,-85.76,2018,December,Wednesday,12,68.0
27862233,2018-12-09 13:44:09+00:00,2018-12-09 13:52:51+00:00,1182,38.26,-85.76,38.25,-85.76,2018,December,Sunday,13,9.0
27873137,2018-12-09 14:48:19+00:00,2018-12-09 14:53:43+00:00,634,38.26,-85.76,38.26,-85.76,2018,December,Sunday,14,5.0
31471408,2018-12-29 13:49:01+00:00,2018-12-29 13:57:29+00:00,100,38.22,-85.76,38.22,-85.76,2018,December,Saturday,13,8.0
26855518,2018-12-04 07:01:54+00:00,2018-12-04 07:05:52+00:00,459,38.25,-85.75,38.25,-85.74,2018,December,Tuesday,7,4.0
28559269,2018-12-13 12:40:08+00:00,2018-12-13 13:03:11+00:00,4499,38.26,-85.75,38.26,-85.75,2018,December,Thursday,12,23.0
29097373,2018-12-16 04:35:02+00:00,2018-12-16 04:41:46+00:00,880,38.26,-85.76,38.25,-85.75,2018,December,Sunday,4,7.0
29384341,2018-12-17 14:31:03+00:00,2018-12-17 14:34:47+00:00,587,38.26,-85.78,38.26,-85.78,2018,December,Monday,14,4.0
30352356,2018-12-22 18:23:56+00:00,2018-12-22 19:14:45+00:00,269,38.22,-85.76,38.22,-85.76,2018,December,Saturday,18,51.0
31472487,2018-12-29 13:54:12+00:00,2018-12-29 13:58:38+00:00,569,38.26,-85.74,38.25,-85.74,2018,December,Saturday,13,4.0
26387171,2018-12-01 15:22:37+00:00,2018-12-01 16:37:26+00:00,5709,38.22,-85.76,38.22,-85.76,2018,December,Saturday,15,75.0
30154709,2018-12-21 18:17:30+00:00,2018-12-21 18:23:04+00:00,1427,38.26,-85.75,38.25,-85.74,2018,December,Friday,18,6.0
30263793,2018-12-22 10:45:56+00:00,2018-12-22 10:52:52+00:00,1546,38.23,-85.76,38.23,-85.74,2018,December,Saturday,10,7.0
31456567,2018-12-29 12:40:37+00:00,2018-12-29 13:20:00+00:00,1188,38.26,-85.75,38.26,-85.77,2018,December,Saturday,12,39.0
26885884,2018-12-04 09:52:30+00:00,2018-12-04 10:01:42+00:00,1217,38.22,-85.76,38.22,-85.77,2018,December,Tuesday,9,9.0
30147166,2018-12-21 17:30:44+00:00,2018-12-21 17:49:25+00:00,2003,38.26,-85.75,38.26,-85.73,2018,December,Friday,17,19.0
30686521,2018-12-24 21:14:08+00:00,2018-12-24 21:23:16+00:00,2012,38.21,-85.76,38.23,-85.76,2018,December,Monday,21,9.0
31456722,2018-12-29 12:41:22+00:00,2018-12-29 13:20:47+00:00,1246,38.26,-85.75,38.26,-85.77,2018,December,Saturday,12,39.0
30904095,2018-12-26 11:30:55+00:00,2018-12-26 12:25:34+00:00,5702,38.24,-85.72,38.26,-85.74,2018,December,Wednesday,11,55.0
31864467,2018-12-31 15:26:16+00:00,2018-12-31 15:47:28+00:00,5100,38.21,-85.76,38.23,-85.73,2018,December,Monday,15,21.0
30681824,2018-12-24 20:15:20+00:00,2018-12-24 20:56:20+00:00,3546,38.24,-85.73,38.24,-85.72,2018,December,Monday,20,41.0
30923126,2018-12-26 13:39:22+00:00,2018-12-26 13:47:27+00:00,1061,38.24,-85.72,38.23,-85.71,2018,December,Wednesday,13,8.0
30921679,2018-12-26 13:30:03+00:00,2018-12-26 13:32:12+00:00,422,38.24,-85.72,38.24,-85.72,2018,December,Wednesday,13,2.0
26436483,2018-12-01 19:38:23+00:00,2018-12-01 20:12:44+00:00,5375,38.23,-85.76,38.23,-85.76,2018,December,Saturday,19,34.0
26453720,2018-12-01 21:53:51+00:00,2018-12-01 21:58:16+00:00,560,38.22,-85.76,38.21,-85.76,2018,December,Saturday,21,4.0
26397868,2018-12-01 16:10:57+00:00,2018-12-01 16:22:01+00:00,1379,38.24,-85.72,38.24,-85.72,2018,December,Saturday,16,11.0
27307163,2018-12-06 14:25:56+00:00,2018-12-06 14:31:38+00:00,1539,38.25,-85.76,38.25,-85.74,2018,December,Thursday,14,6.0
27309647,2018-12-06 14:41:02+00:00,2018-12-06 14:48:31+00:00,1866,38.22,-85.76,38.24,-85.76,2018,December,Thursday,14,7.0
26883475,2018-12-04 09:40:22+00:00,2018-12-04 09:42:51+00:00,704,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,9,2.0
28210525,2018-12-11 14:35:00+00:00,2018-12-11 14:40:34+00:00,1134,38.22,-85.76,38.22,-85.77,2018,December,Tuesday,14,6.0
29381755,2018-12-17 14:17:26+00:00,2018-12-17 14:22:16+00:00,632,38.26,-85.76,38.25,-85.75,2018,December,Monday,14,5.0
30233859,2018-12-22 07:17:45+00:00,2018-12-22 09:05:58+00:00,1524,38.21,-85.76,38.23,-85.77,2018,December,Saturday,7,108.0
31468672,2018-12-29 13:36:19+00:00,2018-12-29 13:49:25+00:00,2204,38.26,-85.77,38.26,-85.74,2018,December,Saturday,13,13.0
27309008,2018-12-06 14:37:20+00:00,2018-12-06 14:45:28+00:00,746,38.25,-85.76,38.26,-85.75,2018,December,Thursday,14,8.0
30259331,2018-12-22 10:19:33+00:00,2018-12-22 10:24:42+00:00,792,38.22,-85.75,38.22,-85.74,2018,December,Saturday,10,5.0
31460226,2018-12-29 12:57:27+00:00,2018-12-29 13:06:36+00:00,1536,38.26,-85.75,38.25,-85.75,2018,December,Saturday,12,9.0
26771949,2018-12-03 16:08:53+00:00,2018-12-03 16:14:01+00:00,1013,38.22,-85.76,38.21,-85.76,2018,December,Monday,16,5.0
27308867,2018-12-06 14:36:30+00:00,2018-12-06 14:45:26+00:00,955,38.25,-85.76,38.26,-85.75,2018,December,Thursday,14,9.0
28551183,2018-12-13 11:54:20+00:00,2018-12-13 12:00:42+00:00,1819,38.26,-85.76,38.24,-85.76,2018,December,Thursday,11,6.0
27303805,2018-12-06 14:06:11+00:00,2018-12-06 14:41:30+00:00,3946,38.21,-85.76,38.22,-85.76,2018,December,Thursday,14,35.0
28175767,2018-12-11 11:04:46+00:00,2018-12-11 11:09:18+00:00,503,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,11,5.0
28178158,2018-12-11 11:18:38+00:00,2018-12-11 11:22:51+00:00,1255,38.25,-85.75,38.25,-85.76,2018,December,Tuesday,11,4.0
30244987,2018-12-22 08:43:50+00:00,2018-12-22 09:10:33+00:00,4119,38.24,-85.72,38.24,-85.73,2018,December,Saturday,8,27.0
30244568,2018-12-22 08:40:37+00:00,2018-12-22 09:10:22+00:00,4296,38.24,-85.72,38.24,-85.73,2018,December,Saturday,8,30.0
31456418,2018-12-29 12:40:02+00:00,2018-12-29 13:03:44+00:00,1411,38.26,-85.75,38.26,-85.76,2018,December,Saturday,12,24.0
26896055,2018-12-04 10:44:15+00:00,2018-12-04 10:49:13+00:00,650,38.25,-85.76,38.26,-85.76,2018,December,Tuesday,10,5.0
28899190,2018-12-15 07:28:29+00:00,2018-12-15 07:35:54+00:00,1501,38.23,-85.74,38.23,-85.73,2018,December,Saturday,7,7.0
30142731,2018-12-21 17:05:00+00:00,2018-12-21 17:15:54+00:00,1887,38.21,-85.74,38.22,-85.75,2018,December,Friday,17,11.0
31469843,2018-12-29 13:41:57+00:00,2018-12-29 13:48:28+00:00,1673,38.22,-85.76,38.2,-85.76,2018,December,Saturday,13,7.0
31461062,2018-12-29 13:01:31+00:00,2018-12-29 13:27:11+00:00,1877,38.26,-85.76,38.25,-85.74,2018,December,Saturday,13,26.0
31458190,2018-12-29 12:48:23+00:00,2018-12-29 13:00:12+00:00,2160,38.25,-85.74,38.26,-85.76,2018,December,Saturday,12,12.0
27307368,2018-12-06 14:27:10+00:00,2018-12-06 14:37:35+00:00,514,38.22,-85.76,38.22,-85.76,2018,December,Thursday,14,10.0
26863598,2018-12-04 07:53:02+00:00,2018-12-04 07:56:54+00:00,634,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,7,4.0
28211586,2018-12-11 14:41:46+00:00,2018-12-11 14:47:28+00:00,682,38.25,-85.75,38.25,-85.76,2018,December,Tuesday,14,6.0
29380062,2018-12-17 14:08:29+00:00,2018-12-17 14:27:13+00:00,4228,38.26,-85.75,38.24,-85.72,2018,December,Monday,14,19.0
30154609,2018-12-21 18:16:48+00:00,2018-12-21 18:23:36+00:00,1258,38.26,-85.75,38.25,-85.74,2018,December,Friday,18,7.0
27313780,2018-12-06 15:05:47+00:00,2018-12-06 15:10:20+00:00,717,38.22,-85.76,38.22,-85.76,2018,December,Thursday,15,5.0
27857439,2018-12-09 13:17:33+00:00,2018-12-09 13:30:29+00:00,3199,38.26,-85.76,38.23,-85.77,2018,December,Sunday,13,13.0
28568439,2018-12-13 13:33:09+00:00,2018-12-13 13:52:29+00:00,1754,38.26,-85.75,38.26,-85.74,2018,December,Thursday,13,19.0
30353907,2018-12-22 18:34:00+00:00,2018-12-22 18:39:13+00:00,355,38.22,-85.76,38.22,-85.76,2018,December,Saturday,18,5.0
28897572,2018-12-15 07:14:58+00:00,2018-12-15 07:27:55+00:00,18,38.21,-85.76,38.21,-85.77,2018,December,Saturday,7,13.0
31435952,2018-12-29 11:00:39+00:00,2018-12-29 13:04:47+00:00,4475,38.22,-85.76,38.26,-85.75,2018,December,Saturday,11,124.0
31459896,2018-12-29 12:55:55+00:00,2018-12-29 13:19:19+00:00,3601,38.26,-85.76,38.23,-85.76,2018,December,Saturday,12,23.0
28157741,2018-12-11 09:20:03+00:00,2018-12-11 09:24:28+00:00,883,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,9,4.0
30359653,2018-12-22 19:11:17+00:00,2018-12-22 19:12:35+00:00,65,38.25,-85.76,38.26,-85.76,2018,December,Saturday,19,1.0
30919741,2018-12-26 13:16:40+00:00,2018-12-26 13:20:45+00:00,357,38.26,-85.76,38.26,-85.76,2018,December,Wednesday,13,4.0
27310030,2018-12-06 14:43:23+00:00,2018-12-06 14:47:35+00:00,1431,38.23,-85.7,38.22,-85.69,2018,December,Thursday,14,4.0
28162509,2018-12-11 09:47:44+00:00,2018-12-11 09:49:48+00:00,35,38.21,-85.76,38.21,-85.76,2018,December,Tuesday,9,2.0
31468640,2018-12-29 13:36:13+00:00,2018-12-29 13:49:44+00:00,2058,38.26,-85.77,38.25,-85.74,2018,December,Saturday,13,14.0
31445602,2018-12-29 11:48:57+00:00,2018-12-29 13:00:03+00:00,6277,38.26,-85.76,38.26,-85.76,2018,December,Saturday,11,71.0
26895267,2018-12-04 10:40:12+00:00,2018-12-04 10:57:45+00:00,2940,38.26,-85.74,38.25,-85.75,2018,December,Tuesday,10,18.0
30917323,2018-12-26 13:01:03+00:00,2018-12-26 13:20:28+00:00,2761,38.22,-85.76,38.22,-85.76,2018,December,Wednesday,13,19.0
27854873,2018-12-09 13:02:30+00:00,2018-12-09 13:12:19+00:00,1224,38.26,-85.76,38.26,-85.76,2018,December,Sunday,13,10.0
29992168,2018-12-20 21:23:52+00:00,2018-12-20 22:18:23+00:00,6898,38.26,-85.75,38.21,-85.76,2018,December,Thursday,21,55.0
31465694,2018-12-29 13:22:53+00:00,2018-12-29 13:25:11+00:00,172,38.26,-85.75,38.26,-85.75,2018,December,Saturday,13,2.0
31465133,2018-12-29 13:20:16+00:00,2018-12-29 13:25:52+00:00,929,38.26,-85.76,38.26,-85.77,2018,December,Saturday,13,6.0
27321102,2018-12-06 15:50:31+00:00,2018-12-06 15:53:59+00:00,309,38.25,-85.76,38.25,-85.76,2018,December,Thursday,15,3.0
26862921,2018-12-04 07:48:52+00:00,2018-12-04 07:55:44+00:00,747,38.25,-85.74,38.25,-85.75,2018,December,Tuesday,7,7.0
26881534,2018-12-04 09:29:52+00:00,2018-12-04 10:00:31+00:00,3486,38.26,-85.76,38.26,-85.74,2018,December,Tuesday,9,31.0
26402557,2018-12-01 16:33:55+00:00,2018-12-01 16:50:17+00:00,1730,38.24,-85.72,38.24,-85.72,2018,December,Saturday,16,16.0
27309133,2018-12-06 14:38:00+00:00,2018-12-06 15:37:26+00:00,4055,38.26,-85.75,38.26,-85.76,2018,December,Thursday,14,59.0
30357447,2018-12-22 18:57:08+00:00,2018-12-22 19:01:43+00:00,935,38.25,-85.73,38.24,-85.73,2018,December,Saturday,18,5.0
30354818,2018-12-22 18:40:27+00:00,2018-12-22 19:00:22+00:00,1483,38.22,-85.76,38.22,-85.77,2018,December,Saturday,18,20.0
30253730,2018-12-22 09:43:40+00:00,2018-12-22 09:51:09+00:00,2208,38.26,-85.77,38.25,-85.74,2018,December,Saturday,9,7.0
26891322,2018-12-04 10:20:08+00:00,2018-12-04 10:24:08+00:00,501,38.21,-85.76,38.22,-85.76,2018,December,Tuesday,10,4.0
27861160,2018-12-09 13:38:30+00:00,2018-12-09 13:53:20+00:00,797,38.26,-85.76,38.26,-85.76,2018,December,Sunday,13,15.0
28158046,2018-12-11 09:21:51+00:00,2018-12-11 11:23:07+00:00,9084,38.25,-85.76,38.25,-85.75,2018,December,Tuesday,9,121.0
28562587,2018-12-13 12:59:33+00:00,2018-12-13 13:29:34+00:00,3108,38.26,-85.74,38.26,-85.75,2018,December,Thursday,12,30.0
30914751,2018-12-26 12:44:32+00:00,2018-12-26 12:46:18+00:00,62,38.22,-85.76,38.22,-85.76,2018,December,Wednesday,12,2.0
28153800,2018-12-11 08:57:56+00:00,2018-12-11 09:07:32+00:00,2251,38.23,-85.76,38.25,-85.76,2018,December,Tuesday,8,10.0
28568064,2018-12-13 13:30:56+00:00,2018-12-13 13:36:57+00:00,1327,38.26,-85.75,38.26,-85.74,2018,December,Thursday,13,6.0
28556691,2018-12-13 12:24:51+00:00,2018-12-13 12:51:19+00:00,5761,38.26,-85.76,38.24,-85.73,2018,December,Thursday,12,26.0
26448522,2018-12-01 21:08:30+00:00,2018-12-01 21:14:52+00:00,1172,38.24,-85.72,38.23,-85.71,2018,December,Saturday,21,6.0
26389265,2018-12-01 15:31:57+00:00,2018-12-01 16:39:48+00:00,5441,38.22,-85.76,38.22,-85.76,2018,December,Saturday,15,68.0
26398713,2018-12-01 16:14:59+00:00,2018-12-01 16:19:05+00:00,597,38.24,-85.72,38.24,-85.73,2018,December,Saturday,16,4.0
26856991,2018-12-04 07:11:46+00:00,2018-12-04 07:15:47+00:00,954,38.22,-85.75,38.22,-85.76,2018,December,Tuesday,7,4.0
27873128,2018-12-09 14:48:16+00:00,2018-12-09 14:53:41+00:00,383,38.26,-85.76,38.26,-85.76,2018,December,Sunday,14,5.0
30360575,2018-12-22 19:17:22+00:00,2018-12-22 19:57:52+00:00,4956,38.25,-85.76,38.26,-85.76,2018,December,Saturday,19,40.0
30689163,2018-12-24 21:50:31+00:00,2018-12-24 21:58:37+00:00,2453,38.23,-85.76,38.21,-85.77,2018,December,Monday,21,8.0
27312496,2018-12-06 14:58:11+00:00,2018-12-06 15:09:18+00:00,1652,38.2,-85.76,38.2,-85.76,2018,December,Thursday,14,11.0
27319544,2018-12-06 15:40:49+00:00,2018-12-06 15:46:19+00:00,552,38.26,-85.75,38.26,-85.76,2018,December,Thursday,15,6.0
26764234,2018-12-03 15:20:57+00:00,2018-12-03 15:26:09+00:00,1136,38.22,-85.76,38.22,-85.75,2018,December,Monday,15,5.0
26883821,2018-12-04 09:42:14+00:00,2018-12-04 09:45:50+00:00,981,38.21,-85.76,38.22,-85.76,2018,December,Tuesday,9,4.0
31462002,2018-12-29 13:06:00+00:00,2018-12-29 13:11:34+00:00,740,38.26,-85.75,38.26,-85.74,2018,December,Saturday,13,6.0
27312029,2018-12-06 14:55:15+00:00,2018-12-06 15:07:28+00:00,2603,38.26,-85.76,38.23,-85.76,2018,December,Thursday,14,12.0
28561365,2018-12-13 12:52:28+00:00,2018-12-13 12:57:21+00:00,725,38.25,-85.76,38.25,-85.75,2018,December,Thursday,12,5.0
29383257,2018-12-17 14:25:20+00:00,2018-12-17 14:46:48+00:00,2311,38.25,-85.76,38.24,-85.76,2018,December,Monday,14,21.0
26874240,2018-12-04 08:52:09+00:00,2018-12-04 09:06:16+00:00,1608,38.22,-85.77,38.21,-85.76,2018,December,Tuesday,8,14.0
28179046,2018-12-11 11:23:46+00:00,2018-12-11 11:25:08+00:00,246,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,11,1.0
28179912,2018-12-11 11:28:51+00:00,2018-12-11 11:58:02+00:00,2504,38.25,-85.75,38.24,-85.76,2018,December,Tuesday,11,29.0
27309182,2018-12-06 14:38:19+00:00,2018-12-06 15:37:34+00:00,3771,38.26,-85.75,38.26,-85.76,2018,December,Thursday,14,59.0
27855996,2018-12-09 13:09:08+00:00,2018-12-09 13:09:41+00:00,40,38.26,-85.75,38.26,-85.75,2018,December,Sunday,13,1.0
30258464,2018-12-22 10:14:18+00:00,2018-12-22 10:16:56+00:00,432,38.26,-85.76,38.26,-85.76,2018,December,Saturday,10,3.0
31463125,2018-12-29 13:11:07+00:00,2018-12-29 13:15:57+00:00,1693,38.26,-85.75,38.26,-85.73,2018,December,Saturday,13,5.0
26762094,2018-12-03 15:08:08+00:00,2018-12-03 15:21:25+00:00,1776,38.24,-85.76,38.24,-85.76,2018,December,Monday,15,13.0
27302292,2018-12-06 13:57:22+00:00,2018-12-06 14:03:25+00:00,698,38.26,-85.76,38.25,-85.76,2018,December,Thursday,13,6.0
